id,fullpath,dcTitle,entity,uri
33125,"/Persone/Cavagnis Sotgiu, Maria Carla (33125)",Maria Carla Cavagnis Sotgiu,Q111010598,https://www.wikidata.org/wiki/Q111010598
33126,"/Persone/Haus, Goffredo (33126)",Goffredo Haus,Q57983271,https://www.wikidata.org/wiki/Q57983271
33127,"/Persone/Galli, Fiorenzo (33127)","Galli, Fiorenzo",,
33128,"/Persone/Casiraghi, Stella (33128)","Casiraghi, Stella",,
33129,"/Persone/Bazzocchi, Vincenzo (33129)",Vincenzo Bazzocchi,Q131437426,https://www.wikidata.org/wiki/Q131437426
33135,"/Persone/Do Acordeon, Oswaldinho (33135)",Oswaldinho do Acordeon,Q10342382,https://www.wikidata.org/wiki/Q10342382
33136,"/Persone/Marocco, Frank (33136)",Frank Marocco,Q3751864,https://www.wikidata.org/wiki/Q3751864
33137,"/Persone/Hussong, Stefan (33137)",Stefan Hussong,Q90705,https://www.wikidata.org/wiki/Q90705
33138,"/Persone/Battiston, Ivano (33138)","Battiston, Ivano",,
33139,"/Persone/Bonilauri, Stefano (33139)",Stefano Bonilauri,Q102279672,https://www.wikidata.org/wiki/Q102279672
33140,"/Persone/Riccardi, Riccardo (33140)",Riccardo Riccardi,Q15465708,https://www.wikidata.org/wiki/Q15465708
33141,"/Persone/Minella, Raffaele (33141)","Minella, Raffaele",,
33142,"/Persone/Manfredi, Lorenza (33142)",Lorenza Ilia Manfredi,Q107351806,https://www.wikidata.org/wiki/Q107351806
33143,"/Persone/Pellizzari, Andrea (33143)",Andrea Pellizzari,Q3615926,https://www.wikidata.org/wiki/Q3615926
33144,"/Persone/Caberlotto, Roberto (33144)","Caberlotto, Roberto",,
33145,"/Persone/Muttillo, Ferdinando (33145)","Muttillo, Ferdinando",,
33146,"/Persone/Mollicone, Antonio (33146)","Mollicone, Antonio",,
33147,"/Persone/Bardi, Valentina (33147)","Bardi, Valentina",,
33148,"/Persone/Zanatta, Francesca (33148)","Zanatta, Francesca",,
33149,"/Persone/Toti, José Manuel (33149)","Toti, José Manuel",,
33154,"/Persone/Guerra, Tonino (33154)",Tonino Guerra,Q460095,https://www.wikidata.org/wiki/Q460095
33155,"/Persone/Hikmet, Nazim (33155)",Nâzım Hikmet,Q184906,https://www.wikidata.org/wiki/Q184906
33156,"/Persone/Schwob, Marcel (33156)",Marcel Schwob,Q472697,https://www.wikidata.org/wiki/Q472697
33158,"/Persone/Lunn, Kitty (33158)",Kitty Lunn,Q41796376,https://www.wikidata.org/wiki/Q41796376
33159,"/Persone/Laterza, Antonietta (33159)",Antonietta Laterza,Q3619019,https://www.wikidata.org/wiki/Q3619019
33160,"/Persone/Hudacko, George (33160)","Hudacko, George",,
33161,"/Persone/De Backer, Paul (33161)",Paul Arthur De Backer,Q16586635,https://www.wikidata.org/wiki/Q16586635
33163,"/Persone/Pasquini, Elisabetta (33163)",Elisabetta Pasquini,Q113793368,https://www.wikidata.org/wiki/Q113793368
33164,"/Persone/Battaglia, Fernando (33164)",Fernando de Herrera,Q731218,https://www.wikidata.org/wiki/Q731218
33166,"/Persone/Grossman, Esty (33166)","Grossman, Esty",,
33167,"/Persone/Ertel, Patrick (33167)","Ertel, Patrick",,
33168,"/Persone/Bassani, Margherita (33168)","Bassani, Margherita",,
33169,"/Persone/Dall'Ora, Stefano (33169)","Dall'Ora, Stefano",,
33170,"/Persone/Germino, Monica (33170)",Monica Germino,Q15919941,https://www.wikidata.org/wiki/Q15919941
33171,"/Persone/Lugo, Claudio (33171)","Lugo, Claudio",,
33172,"/Persone/Rizzo, Cinzia (33172)","Rizzo, Cinzia",,
33173,"/Persone/Cicardi, Fiorella (33173)","Cicardi, Fiorella",,
33174,"/Persone/Ranieri, Paolo (33174)",Ranieri di Pomposa,Q87345383,https://www.wikidata.org/wiki/Q87345383
33175,"/Persone/Budden, Julian (33175)",Julian Budden,Q3811087,https://www.wikidata.org/wiki/Q3811087
33176,"/Persone/Manzotti, Iefte (33176)","Manzotti, Iefte",,
33177,"/Persone/Pezzetti, Marcello (33177)",Marcello Pezzetti,Q3845667,https://www.wikidata.org/wiki/Q3845667
33178,"/Persone/Zambonelli, Antonio (33178)","Zambonelli, Antonio",,
33179,"/Persone/Venezia, Shlomo (33179)",Shlomo Venezia,Q571476,https://www.wikidata.org/wiki/Q571476
33180,"/Persone/Feltri, Francesco Maria (33180)","Feltri, Francesco Maria",,
33181,"/Persone/Morelembaum, Jacques (33181)","Morelembaum, Jacques",,
33182,"/Persone/Morelembaum, Paula (33182)","Morelembaum, Paula",,
33183,"/Persone/Brasil, Luiz (33183)",Luiz Brasil,Q6701399,https://www.wikidata.org/wiki/Q6701399
33184,"/Persone/Costa, Marcelo (33184)",Marcelo Costa,Q6756535,https://www.wikidata.org/wiki/Q6756535
33185,"/Persone/Ghirri, Paola (33185)","Ghirri, Paola",,
33186,"/Persone/Bartoli, Alessandro (33186)",Alessandro Bartoli,Q55264852,https://www.wikidata.org/wiki/Q55264852
33187,"/Persone/Streito, bernardino (33187)","Streito, bernardino",,
33188,"/Persone/Perrone, Paola (33188)","Carlo Baldassare Perrone, Conte di San Martino",Q110368945,https://www.wikidata.org/wiki/Q110368945
33189,"/Persone/Bianchi, Francesca (33189)",Francesca Bianchi,Q42317560,https://www.wikidata.org/wiki/Q42317560
33190,"/Persone/Gagliardini, Giovanna (33190)","Gagliardini, Giovanna",,
33191,"/Persone/Petralito, Francesca (33191)","Petralito, Francesca",,
33192,/Persone/Dj Glass aka Claudio (33192),Dj Glass aka Claudio,,
33193,"/Persone/Silvestrin, Enrico (33193)",Enrico Silvestrin,Q2366002,https://www.wikidata.org/wiki/Q2366002
33195,"/Persone/Caleo, Ilenia (33195)","Caleo, Ilenia",,
33196,"/Persone/Narsi, Andrea (33196)","Narsi, Andrea",,
33197,"/Persone/Criscenti, Nino (33197)","Criscenti, Nino",,
33198,"/Persone/Severi, Mauro (33198)",Mauro Severi,Q105858024,https://www.wikidata.org/wiki/Q105858024
33199,"/Persone/Bejarano, Esther (33199)",Esther Bejarano,Q1370012,https://www.wikidata.org/wiki/Q1370012
33200,"/Persone/Bejarano, Edna (33200)",Edna Bejarano,Q5340023,https://www.wikidata.org/wiki/Q5340023
33201,"/Persone/Bejarano, Joram (33201)",Joram Bejarano,Q47517192,https://www.wikidata.org/wiki/Q47517192
33202,"/Persone/Hesse, Wilfried (33202)","Hesse, Wilfried",,
33203,"/Persone/Vöaller, Clemens (33203)","Vöaller, Clemens",,
33204,"/Persone/Festanti, Maurizio (33204)",Maurizio Festanti,Q130403948,https://www.wikidata.org/wiki/Q130403948
33205,"/Persone/Negrini, Marta (33205)","Negrini, Marta",,
33206,"/Persone/Dotto, Francesca (33206)",Francesca Dotto,Q3749393,https://www.wikidata.org/wiki/Q3749393
33207,"/Persone/Castoro, Francesco (33207)","Castoro, Francesco",,
33208,"/Persone/Pilipenko, Veta (33208)","Pilipenko, Veta",,
33209,"/Persone/Pierattelli, Manuel (33209)","Pierattelli, Manuel",,
33210,"/Persone/Maietta, Roberto (33210)",Roberto Maietta,Q115624876,https://www.wikidata.org/wiki/Q115624876
33211,"/Persone/Lettieri, Daniele (33211)",Daniele Lettieri Barbato,Q59693627,https://www.wikidata.org/wiki/Q59693627
33212,"/Persone/Milletti, Edoardo (33212)",Edoardo Milletti,Q136632302,https://www.wikidata.org/wiki/Q136632302
33213,"/Persone/Yague, Alessandro (33213)","Yague, Alessandro",,
33214,"/Persone/Verga, Francesca (33214)",Francesca Verga,Q60736340,https://www.wikidata.org/wiki/Q60736340
33215,"/Persone/Delfrate, Carla (33215)","Delfrate, Carla",,
33218,"/Persone/Sannino, Vanessa (33218)","Sannino, Vanessa",,
33219,"/Persone/Villari, Angelo (33219)","Villari, Angelo",,
33220,"/Persone/Meo, Stefano (33220)","Meo, Stefano",,
33221,"/Persone/Chaslin, Frédéric (33221)",Frédéric Chaslin,Q707100,https://www.wikidata.org/wiki/Q707100
33222,"/Persone/Malazzi, Alberto (33222)","Malazzi, Alberto",,
33223,"/Persone/La Colla, Stefano (33223)",Stefano La Colla,Q3515034,https://www.wikidata.org/wiki/Q3515034
33224,"/Persone/Nizzardo, Vincenzo (33224)","Nizzardo, Vincenzo",,
33225,"/Persone/Solis, Carmen (33225)","Solis, Carmen",,
33226,"/Persone/Guglielmo, Federico (33226)",Federico Guglielmo,Q16555503,https://www.wikidata.org/wiki/Q16555503
33227,"/Persone/Genaux, Vivica (33227)",Vivica Genaux,Q290295,https://www.wikidata.org/wiki/Q290295
33229,"/Persone/Ax, Emanuel (33229)",Emanuel Ax,Q505563,https://www.wikidata.org/wiki/Q505563
33230,"/Persone/Royal, Kate (33230)",Kate Royal,Q4396787,https://www.wikidata.org/wiki/Q4396787
33231,"/Persone/Rameau, Benoît (33231)","Rameau, Benoît",,
33232,"/Persone/Katzameier, Otto (33232)",Otto Katzameier,Q100970320,https://www.wikidata.org/wiki/Q100970320
33233,"/Persone/Fini, Massimo (33233)",Massimo Fini,Q3851252,https://www.wikidata.org/wiki/Q3851252
33234,"/Persone/Sesena, Massimo (33234)","Sesena, Massimo",,
33235,"/Persone/Bonami, Francesco (33235)",Francesco Bonami,Q519021,https://www.wikidata.org/wiki/Q519021
33236,"/Persone/Gheno, Vera (33236)",Vera Gheno,Q97924675,https://www.wikidata.org/wiki/Q97924675
33237,"/Persone/Galli della Loggia, Ernesto (33237)",Ernesto Galli della Loggia,Q3732245,https://www.wikidata.org/wiki/Q3732245
33238,"/Persone/Arlacchi, Pino (33238)",Pino Arlacchi,Q1334761,https://www.wikidata.org/wiki/Q1334761
33239,"/Persone/Andretta, Maria Giulia (33239)","Andretta, Maria Giulia",,
33240,"/Persone/Levrini, Olivia (33240)",Olivia Levrini,Q100386129,https://www.wikidata.org/wiki/Q100386129
33241,"/Persone/De Giovanni, Maurizio (33241)",Maurizio De Giovanni,Q3852575,https://www.wikidata.org/wiki/Q3852575
33242,"/Persone/Zurzolo, Marco (33242)","Zurzolo, Marco",,
33243,"/Persone/Augias, Corrado (33243)",Corrado Augias,Q1130103,https://www.wikidata.org/wiki/Q1130103
33245,"/Persone/Frisari, Francesco (33245)",Frisari Francesco,Q27042822,https://www.wikidata.org/wiki/Q27042822
33246,"/Persone/Argentieri, Andrea (33246)","Argentieri, Andrea",,
33247,"/Persone/Iarussi, Oscar (33247)","Iarussi, Oscar",,
33248,"/Persone/Trione, Vincenzo (33248)",Vincenzo Trione,Q50144238,https://www.wikidata.org/wiki/Q50144238
33250,"/Persone/D'amore, Francesco (33250)",Francesco D'Amore,Q50322979,https://www.wikidata.org/wiki/Q50322979
33251,"/Persone/Maggi, Diego (33251)",Diego Maggi,Q3707204,https://www.wikidata.org/wiki/Q3707204
33252,"/Persone/Marcias, Luca (33252)",Marcia Lucas,Q463119,https://www.wikidata.org/wiki/Q463119
33253,"/Persone/Gabanizza, Max (33253)","Gabanizza, Max",,
33254,"/Persone/Venturini, Alberto (33254)","Venturini, Alberto",,
33255,"/Persone/Nosei, Stefano (33255)",Stefano Nosei,Q3972611,https://www.wikidata.org/wiki/Q3972611
33256,"/Persone/Mady, Jad (33256)","Mady, Jad",,
33257,"/Persone/Richter, Gerhard (33257)",Gerhard Richter,Q164351,https://www.wikidata.org/wiki/Q164351
33258,"/Persone/Steele, Jeannie (33258)",Jeannie Steele,Q127720032,https://www.wikidata.org/wiki/Q127720032
33259,"/Persone/Selway, Philip (33259)",Philip Selway,Q842263,https://www.wikidata.org/wiki/Q842263
33260,/Persone/Quinta (33260),Quinta,Q7272361,https://www.wikidata.org/wiki/Q7272361
33261,"/Persone/Ilhan, Adem (33261)",Adem Ilhan,Q4682117,https://www.wikidata.org/wiki/Q4682117
33262,"/Persone/Utley, Adrian (33262)",Adrian Utley,Q2049773,https://www.wikidata.org/wiki/Q2049773
33263,"/Persone/Papaioannou, Dimitris (33263)",Dimitris Papaioannou,Q1055997,https://www.wikidata.org/wiki/Q1055997
33265,"/Persone/Strinopoulos, Christos (33265)","Strinopoulos, Christos",,
33266,"/Persone/Skotis, Drosos (33266)",Drosos Skotis,Q61045435,https://www.wikidata.org/wiki/Q61045435
33267,"/Persone/Chrysafidis, Costas (33267)","Chrysafidis, Costas",,
33268,"/Persone/Andriopolou, Pavlina (33268)","Andriopolou, Pavlina",,
33269,"/Persone/Cantù, Paolo (33269)",Paolo Cantù,Q89992945,https://www.wikidata.org/wiki/Q89992945
33270,"/Persone/Bardainne, Claire (33270)",Claire Bardainne,Q56456964,https://www.wikidata.org/wiki/Q56456964
33271,"/Persone/Hatton, Dimitri (33271)","Hatton, Dimitri",,
33272,"/Persone/Noro, Satchie (33272)","Noro, Satchie",,
33273,"/Persone/Mellano, Olivier (33273)",Olivier Mellano,Q3351211,https://www.wikidata.org/wiki/Q3351211
33274,"/Persone/Ren, Marietta (33274)","Ren, Marietta",,
33275,"/Persone/Brion, Jon (33275)",Jon Brion,Q540389,https://www.wikidata.org/wiki/Q540389
33277,"/Persone/Zinnstag, Gérard (33277)","Zinnstag, Gérard",,
33278,"/Persone/Banti, Agnese (33278)","Banti, Agnese",,
33279,"/Persone/Tansini, Stefania (33279)",Stefania Tansini,Q52503722,https://www.wikidata.org/wiki/Q52503722
33280,"/Persone/Privitera, Georgia (33280)",Georgia Rush-Privitera,Q89803963,https://www.wikidata.org/wiki/Q89803963
33281,"/Persone/Telandro, Simone (33281)","Telandro, Simone",,
33282,"/Persone/Scappini, Sergio (33282)","Scappini, Sergio",,
33283,"/Persone/Calabrò, Marcello (33283)","Calabrò, Marcello",,
33284,"/Persone/Caceres, Carlotta (33284)","Caceres, Carlotta",,
33285,"/Persone/Raimondi, Dargo (33285)",Dargo Raimondi,Q64853727,https://www.wikidata.org/wiki/Q64853727
33286,"/Persone/Di Tomaso, Angela (33286)",Thomas Aquinas,Q9438,https://www.wikidata.org/wiki/Q9438
33287,"/Persone/Mangione, Enrico (33287)","Mangione, Enrico",,
33288,"/Persone/Guiliana, Mark (33288)",Mark Guiliana,Q3294095,https://www.wikidata.org/wiki/Q3294095
33289,"/Persone/Morrissey, Chris (33289)",Chris Morrissey,Q5107510,https://www.wikidata.org/wiki/Q5107510
33290,"/Persone/Semrad, Nicholas (33290)",Nicholas Semrad,Q99675304,https://www.wikidata.org/wiki/Q99675304
33291,"/Persone/Crowe, Sam (33291)",Sam Crowe,Q134716847,https://www.wikidata.org/wiki/Q134716847
33292,"/Persone/Ouramdane, Rachid (33292)",Rachid Ouramdane,Q2125276,https://www.wikidata.org/wiki/Q2125276
33293,"/Persone/Wyler, William (33293)",William Wyler,Q51495,https://www.wikidata.org/wiki/Q51495
33294,"/Persone/Giraudeau, Sylvain (33294)",Sylvain Giraudeau,Q52825894,https://www.wikidata.org/wiki/Q52825894
33295,"/Persone/Graillot, Stéphane (33295)",Stéphane Graillot,Q52826193,https://www.wikidata.org/wiki/Q52826193
33297,"/Persone/Hanauer, Annie (33297)","Hanauer, Annie",,
33298,"/Persone/Joudkaite, Lora (33298)","Joudkaite, Lora",,
33299,"/Persone/Frey, Jürg (33299)",Jürg Frey,Q54932748,https://www.wikidata.org/wiki/Q54932748
33300,"/Persone/Lavandier, Arthur (33300)","Lavandier, Arthur",,
33301,"/Persone/Mitterer, Wolfgang (33301)",Wolfgang Mitterer,Q365817,https://www.wikidata.org/wiki/Q365817
33302,"/Persone/Gander, Bernhard (33302)",Bernhard Gander,Q3120729,https://www.wikidata.org/wiki/Q3120729
33303,"/Persone/Campion, Thomas (33303)",Thomas Campion,Q455618,https://www.wikidata.org/wiki/Q455618
33304,"/Persone/Goodall, Stephen (33304)",Steve Goodall,Q16187088,https://www.wikidata.org/wiki/Q16187088
33305,"/Persone/Stangl, Burkhard (33305)",Burkhard Stangl,Q1016503,https://www.wikidata.org/wiki/Q1016503
33306,"/Persone/Reiter, Eva (33306)",Eva Reiter,Q54932652,https://www.wikidata.org/wiki/Q54932652
33307,"/Persone/Dlouhy, Theresa (33307)","Dlouhy, Theresa",,
33308,"/Persone/Pauwels, Tom (33308)",Tom Pauwels,Q52833720,https://www.wikidata.org/wiki/Q52833720
33309,"/Persone/Costantini, Giacomo (33309)","Costantini, Giacomo",,
33310,"/Persone/Olivan, Roberto (33310)",Roberto Olivan,Q17036628,https://www.wikidata.org/wiki/Q17036628
33311,"/Persone/Cortese, Flavio (33311)","Cortese, Flavio",,
33312,"/Persone/Boschetti, Caterina (33312)",Caterina Boschetti,Q113786672,https://www.wikidata.org/wiki/Q113786672
33313,"/Persone/Lanfranco, Giulio (33313)","Lanfranco, Giulio",,
33314,"/Persone/Storti, Clara (33314)","Storti, Clara",,
33315,"/Persone/Wiborn, Simon (33315)","Wiborn, Simon",,
33316,"/Persone/Cohen, Avishai (33316)",Avishai Cohen,Q388320,https://www.wikidata.org/wiki/Q388320
33317,"/Persone/Shirinov, Elchin (33317)",Elchin Shirinov,Q113950089,https://www.wikidata.org/wiki/Q113950089
33318,"/Persone/David, Noam (33318)",Noam David,Q99688956,https://www.wikidata.org/wiki/Q99688956
33319,"/Persone/Vahdat, Mahsa (33319)",Sarah Jane Morris,Q1106147,https://www.wikidata.org/wiki/Q1106147
33320,"/Persone/Lizée, Nicole (33320)",Nicole Lizée,Q55106201,https://www.wikidata.org/wiki/Q55106201
33321,"/Persone/Gordon, Michael (33321)",Michael Gordon,Q508182,https://www.wikidata.org/wiki/Q508182
33322,"/Persone/Abela, Rita (33322)",Rita Abela,Q130287861,https://www.wikidata.org/wiki/Q130287861
33323,"/Persone/Bern, Federica (33323)","Bern, Federica",,
33324,"/Persone/Gristina, Valentina (33324)","Gristina, Valentina",,
33325,"/Persone/Guglielmi, Marco (33325)",Marco Guglielmi,Q1268579,https://www.wikidata.org/wiki/Q1268579
33326,"/Persone/Santi, Valerio (33326)",Valerio Santi,Q136241523,https://www.wikidata.org/wiki/Q136241523
33327,"/Persone/Gallaro Goracci, Angela (33327)","Gallaro Goracci, Angela",,
33328,"/Persone/Lenton, Matthew (33328)","Lenton, Matthew",,
33329,"/Persone/Folena, Martina (33329)","Folena, Martina",,
33330,"/Persone/Buzzi, Gaia (33330)","Buzzi, Gaia",,
33331,"/Persone/Bolognesi, Orlando (33331)","Bolognesi, Orlando",,
33332,"/Persone/Frati, Riccardo (33332)","Frati, Riccardo",,
33333,"/Persone/Bello, Antonietta (33333)",Antonietta Bello,Q66087741,https://www.wikidata.org/wiki/Q66087741
33334,"/Persone/Carboni, Luca (33334)",Luca Carboni,Q119422,https://www.wikidata.org/wiki/Q119422
33335,"/Persone/Guerzoni, Nicole (33335)","Guerzoni, Nicole",,
33336,"/Persone/Moretti, Stefano Agostino (33336)","Moretti, Stefano Agostino",,
33337,"/Persone/Stellaccio, Pio (33337)","Stellaccio, Pio",,
33338,"/Persone/Tintis, Antonio (33338)",Antonio Tintis,Q136376463,https://www.wikidata.org/wiki/Q136376463
33339,"/Persone/Vigogna, Giuliana (33339)","Vigogna, Giuliana",,
33340,"/Persone/Orwell, George (33340)",George Orwell,Q3335,https://www.wikidata.org/wiki/Q3335
33341,"/Persone/Giuffredi, Stefano (33341)","Giuffredi, Stefano",,
33342,"/Persone/Timi, Filippo (33342)",Filippo Timi,Q551820,https://www.wikidata.org/wiki/Q551820
33343,"/Persone/Zambernardi, Fabio (33343)","Zambernardi, Fabio",,
33344,"/Persone/Langella, Salvatore (33344)",Salvatore Langella,Q112285108,https://www.wikidata.org/wiki/Q112285108
33345,"/Persone/Materia, Grazia (33345)",Grazia Materia,Q108738838,https://www.wikidata.org/wiki/Q108738838
33347,"/Persone/Giangrasso, Paolo (33347)","Giangrasso, Paolo",,
33348,"/Persone/Lanave, Roberta (33348)","Lanave, Roberta",,
33349,"/Persone/Baiardi, Matteo (33349)","Baiardi, Matteo",,
33350,"/Persone/Spinetta, Marcello (33350)","Spinetta, Marcello",,
33351,"/Persone/Maltoni, Nicolò (33351)","Maltoni, Nicolò",,
33352,"/Persone/Banfo, Fabio (33352)","Banfo, Fabio",,
33353,"/Persone/Giroldini, Alice (33353)","Giroldini, Alice",,
33354,"/Persone/Cerri, Luca (33354)",Luca Bellizzi Cerri,Q106548875,https://www.wikidata.org/wiki/Q106548875
33355,"/Persone/Aloi, Arianna (33355)","Aloi, Arianna",,
33356,"/Persone/Poli, Massimiliano (33356)","Poli, Massimiliano",,
33357,"/Persone/Valentini, Petra (33357)",Petra Valentini,Q134550765,https://www.wikidata.org/wiki/Q134550765
33358,"/Persone/Costella, Fabrizio (33358)",Fabrizio Costella,Q100882368,https://www.wikidata.org/wiki/Q100882368
33359,"/Persone/Pizzuto, Alessandro (33359)","Pizzuto, Alessandro",,
33360,"/Persone/Severini, Francesca (33360)",Francesca Severini,Q110219854,https://www.wikidata.org/wiki/Q110219854
33361,"/Persone/Giorgi, Simone (33361)",Simone Giorgi,Q133475762,https://www.wikidata.org/wiki/Q133475762
33362,"/Persone/De Bellis, Antonio (33362)",Antonio de Bellis,Q2427124,https://www.wikidata.org/wiki/Q2427124
33363,"/Persone/Mussini, Lazzaro (33363)","Mussini, Lazzaro",,
33364,"/Persone/Di Franco, Fabrizio (33364)",Fabrizio Gabella,Q1390855,https://www.wikidata.org/wiki/Q1390855
33365,"/Persone/Gherardi, Matilde (33365)","Gherardi, Matilde",,
33366,"/Persone/Lamonaca, Federica (33366)","Lamonaca, Federica",,
33367,"/Persone/Morello, Giuseppe (33367)",Giuseppe Morello,Q1370325,https://www.wikidata.org/wiki/Q1370325
33368,"/Persone/Arganini, Simone (33368)","Arganini, Simone",,
33369,"/Persone/Grano, Teodora (33369)","Grano, Teodora",,
33370,"/Persone/Parise, Carmine (33370)","Parise, Carmine",,
33371,"/Persone/Ostheimer, Sita (33371)","Ostheimer, Sita",,
33372,"/Persone/Galán, Pepo (33372)",Pepo Galán,Q106686981,https://www.wikidata.org/wiki/Q106686981
33373,"/Persone/Beteille, Donald (33373)","Beteille, Donald",,
33374,"/Persone/Booth, Barnaby (33374)","Booth, Barnaby",,
33375,"/Persone/Paive de Miranda, Daniele (33375)","Paive de Miranda, Daniele",,
33377,"/Persone/Kasperowitsch, Johanna (33377)","Kasperowitsch, Johanna",,
33378,"/Persone/Makowski, Max (33378)",Max Makowski,Q3302216,https://www.wikidata.org/wiki/Q3302216
33379,"/Persone/Berger, Jorane (33379)","Berger, Jorane",,
33380,"/Persone/Sanchez, Jonathan (33380)",Jonathan Sánchez,Q3029320,https://www.wikidata.org/wiki/Q3029320
33381,"/Persone/Schyth Brødum, Jens (33381)","Schyth Brødum, Jens",,
33382,"/Persone/Staropoli, Gianni (33382)","Staropoli, Gianni",,
33383,"/Persone/Santolini, Giulio (33383)","Santolini, Giulio",,
33384,"/Persone/Fellowes, Julian (33384)",Julian Fellowes,Q336018,https://www.wikidata.org/wiki/Q336018
33385,"/Persone/Petrolo, Lillo (33385)",Pasquale Petrolo,Q13460338,https://www.wikidata.org/wiki/Q13460338
33386,"/Persone/Dragone, Vera (33386)","Dragone, Vera",,
33387,"/Persone/Demaria, Selene (33387)","Demaria, Selene",,
